id,label
20389,train
20390,train
20391,train
20392,train
20393,train
20394,train
20395,train
20396,test
20397,train
20398,train
20399,train
20400,train
20401,train
20402,train
20403,train
20404,train
20405,train
20406,train
20407,train
20408,train
20409,train
20410,train
20411,train
20412,train
20413,train
20414,test
20415,train
20416,train
20417,val
20418,train
20419,train
20420,train
20421,train
20422,val
20423,train
20424,train
20425,train
20426,train
20427,train
20428,train
20429,train
20430,test
20431,test
20432,train
20433,train
20434,train
20435,train
20436,train
20437,val
20438,train
20439,train
20440,val
20441,val
20442,train
20443,train
20444,train
20445,train
20446,train
20447,train
20448,train
20449,train
20450,test
20451,train
20452,train
20453,train
20454,train
20455,val
20456,train
20457,train
20458,train
20459,train
20460,train
20461,test
20462,val
20463,test
20464,train
20465,train
20466,train
20467,train
20468,train
20469,train
20470,train
20471,val
20472,train
20473,train
20474,train
20475,train
20476,train
20477,test
20478,train
20479,val
20480,val
20481,val
20482,train
20483,val
20484,train
20485,train
20486,train
20487,train
20488,test
20489,train
20490,train
20491,train
20492,train
20493,train
20494,train
20495,train
20496,train
20497,train
20498,train
20499,train
20500,train
20501,train
20502,train
20503,train
20504,train
20505,train
20506,train
20507,train
20508,train
20509,train
20510,train
20511,train
20512,train
20513,train
20514,train
20515,test
20516,train
20517,train
20518,test
20519,train
20520,train
20521,train
20522,train
20523,train
20524,train
20525,train
20526,train
20527,train
20528,train
20529,train
20530,train
20531,val
20532,train
20533,val
20534,test
20535,train
20536,val
20537,train
20538,train
20539,test
20540,train
20541,train
20542,train
20543,train
20544,train
20545,train
20546,train
20547,train
20548,train
20549,train
20550,val
20551,val
20552,train
20553,val
20554,test
20555,train
20556,train
20557,train
20558,train
20559,train
20560,val
20561,train
20562,train
20563,train
20564,train
20565,train
20566,val
20567,train
20568,train
20569,train
20570,train
20571,train
20572,train
20573,test
20574,train
20575,train
20576,train
20577,val
20578,val
20579,train
20580,train
20581,train
20582,train
20583,val
20584,train
20585,train
20586,val
20587,train
20588,train
20589,train
20590,val
20591,train
20592,train
20593,train
20594,train
20595,test
20596,train
20597,train
20598,train
20599,train
20600,train
20601,train
20602,train
20603,train
20604,val
20605,train
20606,test
20607,train
20608,train
20609,train
20610,train
20611,train
20612,train
20613,train
20614,train
20615,train
20616,val
20617,train
20618,train
20619,train
20620,train
20621,train
20622,train
20623,train
20624,train
20625,test
20626,train
20627,train
20628,train
20629,train
20630,train
20631,test
20632,train
20633,train
20634,train
20635,train
20636,train
20637,train
20638,train
20639,val
20640,train
20641,train
20642,train
20643,train
20644,train
20645,train
20646,train
20647,train
20648,val
20649,train
20650,train
20651,test
20652,train
20653,train
20654,train
20655,val
20656,train
20657,test
20658,train
20659,val
20660,test
20661,train
20662,train
20663,train
20664,train
20665,train
20666,train
20667,val
20668,train
20669,train
20670,val
20671,train
20672,test
20673,train
20674,val
20675,val
20676,train
20677,train
20678,train
20679,train
20680,val
20681,train
20682,train
20683,train
20684,val
20685,train
20686,train
20687,train
20688,train
20689,test
20690,test
20691,train
20692,train
20693,val
20694,val
20695,train
20696,train
20697,val
20698,train
20699,train
20700,train
20701,val
20702,train
20703,test
20704,val
20705,train
20706,train
20707,train
20708,train
20709,train
20710,train
20711,train
20712,test
20713,train
20714,test
20715,train
20716,train
20717,train
20718,train
20719,train
20720,train
20721,val
20722,train
20723,train
20724,test
20725,test
20726,train
20727,train
20728,train
20729,train
20730,val
20731,train
20732,train
20733,train
20734,train
20735,val
20736,train
20737,train
20738,train
20739,train
20740,train
20741,train
20742,train
20743,train
20744,train
20745,train
20746,train
20747,train
20748,train
20749,train
20750,train
20751,train
20752,train
20753,train
20754,train
20755,train
20756,train
20757,train
20758,train
20759,train
20760,val
20761,train
20762,test
20763,test
20764,train
20765,test
20766,train
20767,test
20768,train
20769,train
20770,train
20771,train
20772,val
20773,train
20774,train
20775,train
20776,train
20777,train
20778,train
20779,train
20780,train
20781,test
20782,train
20783,val
20784,test
20785,train
20786,train
20787,train
20788,val
20789,train
20790,train
20791,train
20792,train
20793,train
20794,train
20795,train
20796,train
20797,train
20798,train
20799,test
20800,test
20801,train
20802,train
20803,train
20804,train
20805,train
20806,train
20807,train
20808,val
20809,test
20810,train
20811,train
20812,train
20813,train
20814,train
20815,train
20816,train
20817,train
20818,train
20819,train
20820,train
20821,train
20822,train
20823,train
20824,train
20825,train
20826,val
20827,train
20828,train
20829,train
20830,train
20831,test
20832,train
20833,test
20834,train
20835,test
20836,train
20837,train
20838,train
20839,train
20840,train
20841,train
20842,train
20843,train
20844,train
20845,train
20846,train
20847,test
20848,val
20849,train
20850,train
20851,train
20852,train
20853,val
20854,train
20855,train
20856,train
20857,train
20858,test
20859,train
20860,train
20861,val
20862,test
20863,train
20864,train
20865,train
20866,test
20867,train
20868,train
20869,train
20870,train
20871,train
20872,test
20873,train
20874,train
20875,train
20876,train
20877,train
20878,test
20879,test
20880,train
20881,train
20882,train
20883,train
20884,train
20885,train
20886,train
20887,train
20888,test
20889,train
20890,train
20891,train
20892,train
20893,train
20894,val
20895,val
20896,train
20897,train
20898,train
20899,train
20900,test
20901,train
20902,train
20903,val
20904,train
20905,test
20906,test
20907,train
20908,train
20909,train
20910,train
20911,val
20912,train
20913,train
20914,test
20915,train
20916,test
20917,train
20918,train
20919,train
20920,train
20921,train
20922,train
20923,train
20924,train
20925,train
20926,train
20927,train
20928,val
20929,val
20930,train
20931,train
20932,train
20933,train
20934,train
20935,train
20936,test
20937,train
20938,train
20939,train
20940,train
20941,train
20942,train
20943,train
20944,train
20945,test
20946,train
20947,train
20948,test
20949,val
20950,train
20951,train
20952,train
20953,train
20954,val
20955,train
20956,val
20957,train
20958,train
20959,train
20960,train
20961,val
20962,train
20963,train
20964,train
20965,val
20966,train
20967,train
20968,train
20969,train
20970,train
20971,val
20972,train
20973,train
20974,train
20975,train
20976,train
20977,train
20978,train
20979,train
20980,train
20981,train
20982,train
20983,test
20984,val
20985,train
20986,val
20987,train
20988,val
20989,train
20990,test
20991,train
20992,train
20993,val
20994,train
20995,train
20996,train
20997,val
20998,test
20999,train
21000,train
21001,train
21002,train
21003,train
21004,train
21005,train
21006,train
21007,train
21008,train
21009,train
21010,train
21011,train
21012,train
21013,train
21014,test
21015,train
21016,train
21017,train
21018,val
21019,val
21020,train
21021,train
21022,train
21023,val
21024,train
21025,train
21026,test
21027,train
21028,val
21029,val
21030,train
21031,train
21032,train
21033,train
21034,train
21035,train
21036,val
21037,train
21038,val
21039,val
21040,train
21041,test
21042,test
21043,train
21044,train
21045,train
21046,train
21047,train
21048,train
21049,test
21050,train
21051,train
21052,train
21053,train
21054,train
21055,train
21056,train
21057,val
21058,train
21059,train
21060,train
21061,train
21062,train
21063,test
21064,train
21065,train
21066,train
21067,test
21068,train
21069,train
21070,train
21071,test
21072,test
21073,train
21074,train
21075,train
21076,test
21077,test
21078,test
21079,train
21080,train
21081,test
21082,train
21083,val
21084,val
21085,train
21086,train
21087,test
21088,train
21089,test
21090,val
21091,train
21092,train
21093,val
21094,train
21095,train
21096,train
21097,test
21098,train
21099,val
21100,train
21101,train
21102,train
21103,train
21104,train
21105,train
21106,train
21107,train
21108,train
21109,train
21110,train
21111,train
21112,test
21113,train
21114,train
21115,train
21116,train
21117,test
21118,train
21119,train
21120,train
21121,train
21122,test
21123,train
21124,train
21125,train
21126,train
21127,train
21128,val
21129,train
21130,train
21131,train
21132,test
21133,train
21134,train
21135,train
21136,val
21137,train
21138,train
21139,val
21140,train
21141,train
21142,val
21143,train
21144,train
21145,test
21146,train
21147,train
21148,train
21149,val
21150,val
21151,train
21152,test
21153,train
21154,train
21155,train
21156,test
21157,train
21158,val
21159,val
21160,test
21161,train
21162,train
21163,test
21164,val
21165,train
21166,train
21167,train
21168,train
21169,train
21170,train
21171,train
21172,train
21173,train
21174,train
21175,train
21176,train
21177,train
21178,train
21179,train
21180,train
21181,val
21182,train
21183,val
21184,train
21185,train
21186,test
21187,train
21188,test
21189,test
21190,train
21191,train
21192,train
21193,train
21194,val
21195,train
21196,train
21197,train
21198,train
21199,train
21200,train
21201,train
21202,train
21203,train
21204,test
21205,train
21206,val
21207,train
21208,train
21209,train
21210,train
21211,val
21212,train
21213,train
21214,train
21215,train
21216,train
21217,train
21218,train
21219,train
21220,train
21221,train
21222,train
21223,val
21224,test
21225,train
21226,train
21227,train
21228,val
21229,train
21230,train
21231,train
21232,test
21233,val
21234,test
21235,train
21236,test
21237,train
21238,train
21239,train
21240,train
21241,train
21242,val
21243,train
21244,train
21245,test
21246,train
21247,val
21248,train
21249,train
21250,test
21251,train
21252,train
21253,train
21254,train
21255,train
21256,train
21257,test
21258,train
21259,train
21260,train
21261,train
21262,test
21263,train
21264,train
21265,train
21266,test
21267,train
21268,train
21269,test
21270,train
21271,train
21272,train
21273,train
21274,train
21275,train
21276,train
21277,train
21278,test
21279,train
21280,train
21281,train
21282,train
21283,train
21284,test
21285,train
21286,train
21287,test
21288,train
21289,train
21290,train
21291,train
21292,train
21293,train
21294,train
21295,train
21296,train
21297,test
21298,train
21299,train
21300,train
21301,train
21302,train
21303,train
21304,train
21305,test
21306,val
21307,train
21308,val
21309,train
21310,train
21311,train
21312,train
21313,train
21314,train
21315,train
21316,train
21317,train
21318,train
21319,train
21320,train
21321,val
21322,train
21323,train
21324,train
21325,train
21326,val
21327,train
21328,train
21329,val
21330,train
21331,val
21332,train
21333,train
21334,val
21335,val
21336,train
21337,train
21338,train
21339,train
21340,train
21341,test
21342,train
21343,train
21344,train
21345,train
21346,train
21347,test
21348,train
21349,train
21350,train
21351,train
21352,train
21353,train
21354,train
21355,train
21356,train
21357,train
21358,train
21359,train
21360,val
21361,train
21362,train
21363,train
21364,test
21365,test
21366,train
21367,train
21368,train
21369,val
21370,train
21371,train
21372,train
21373,train
21374,train
21375,train
21376,test
21377,train
21378,test
21379,train
21380,train
21381,train
21382,test
21383,train
21384,train
21385,train
21386,train
21387,train
21388,train
21389,test
21390,train
21391,train
21392,train
21393,train
21394,train
21395,train
21396,train
21397,train
21398,train
21399,val
21400,test
21401,test
21402,val
21403,test
21404,train
21405,train
21406,train
21407,train
21408,train
21409,train
21410,test
21411,train
21412,train
21413,val
21414,train
21415,train
21416,train
21417,val
21418,train
21419,test
21420,train
21421,train
21422,train
21423,train
21424,train
21425,train
21426,train
21427,train
21428,train
21429,train
21430,train
21431,train
21432,train
21433,train
21434,train
21435,train
21436,train
21437,train
21438,test
21439,train
21440,train
21441,train
21442,train
21443,train
21444,test
21445,train
21446,train
21447,train
21448,train
21449,train
21450,train
21451,train
21452,test
21453,train
21454,train
21455,train
21456,test
21457,test
21458,val
21459,train
21460,train
21461,train
21462,test
21463,train
21464,train
21465,train
21466,train
21467,train
21468,train
21469,train
21470,train
21471,train
21472,train
21473,train
21474,train
21475,test
21476,test
21477,train
21478,train
21479,train
21480,train
21481,train
21482,val
21483,train
21484,train
21485,train
21486,val
21487,train
21488,train
21489,train
21490,train
21491,test
21492,train
21493,val
21494,train
21495,train
21496,train
21497,train
21498,train
21499,train
21500,train
21501,train
21502,train
21503,train
21504,train
21505,train
21506,train
21507,train
21508,test
21509,train
21510,train
21511,train
21512,train
21513,train
21514,train
21515,train
21516,val
21517,train
21518,train
21519,train
21520,train
21521,train
21522,train
21523,train
21524,train
21525,train
21526,train
21527,test
21528,train
21529,train
21530,train
21531,val
21532,train
21533,train
21534,train
21535,train
21536,val
21537,train
21538,train
21539,val
21540,test
21541,train
21542,train
21543,train
21544,train
21545,train
21546,train
21547,test
21548,train
21549,train
21550,train
21551,train
21552,train
21553,test
21554,train
21555,train
21556,test
21557,train
21558,train
21559,val
21560,train
21561,train
21562,train
21563,train
21564,train
21565,test
21566,train
21567,train
21568,train
21569,train
21570,val
21571,train
21572,train
21573,train
21574,train
21575,train
21576,train
21577,train
21578,train
21579,train
21580,train
21581,test
21582,train
21583,train
21584,train
21585,train
21586,train
21587,test
21588,train
21589,train
21590,train
21591,train
21592,test
21593,train
21594,train
21595,test
21596,train
21597,train
21598,val
21599,train
21600,train
21601,test
21602,test
21603,train
21604,train
21605,train
21606,val
21607,train
21608,train
21609,train
21610,test
21611,train
21612,train
21613,train
21614,val
21615,train
21616,train
21617,test
21618,train
21619,val
21620,train
21621,train
21622,train
21623,train
21624,train
21625,train
21626,train
21627,test
21628,train
21629,val
21630,train
21631,train
21632,train
21633,val
21634,train
21635,test
21636,train
21637,train
21638,train
21639,train
21640,train
21641,test
21642,train
21643,train
21644,train
21645,train
21646,val
21647,train
21648,train
21649,train
21650,test
21651,train
21652,train
21653,train
21654,train
21655,test
21656,train
21657,train
21658,val
21659,train
21660,train
21661,train
21662,train
21663,val
21664,train
21665,val
21666,train
21667,train
21668,test
21669,test
21670,train
21671,train
21672,train
21673,test
21674,train
21675,train
21676,test
21677,train
21678,train
21679,train
21680,train
21681,train
21682,test
21683,train
21684,train
21685,val
21686,train
21687,train
21688,train
21689,train
21690,train
21691,test
21692,train
21693,train
21694,val
21695,train
21696,val
21697,test
21698,test
21699,train
21700,train
21701,train
21702,train
21703,val
21704,train
21705,train
21706,train
21707,val
21708,train
21709,test
21710,train
21711,train
21712,val
21713,train
21714,train
21715,train
21716,train
21717,val
21718,train
21719,train
21720,train
21721,train
21722,test
21723,train
21724,train
21725,val
21726,train
21727,train
21728,train
21729,train
21730,train
21731,train
21732,val
21733,train
21734,train
21735,train
21736,test
21737,test
21738,train
21739,val
21740,train
21741,val
21742,train
21743,train
21744,train
21745,val
21746,train
21747,val
21748,train
21749,train
21750,test
21751,test
21752,train
21753,train
21754,train
21755,train
21756,val
21757,train
21758,train
21759,train
21760,train
21761,train
21762,val
21763,train
21764,train
21765,train
21766,train
21767,train
21768,train
21769,val
21770,train
21771,train
21772,train
21773,train
21774,train
21775,train
21776,train
21777,train
21778,test
21779,train
21780,train
21781,train
21782,train
21783,train
21784,train
21785,train
21786,test
21787,test
21788,train
21789,train
21790,train
21791,train
21792,train
21793,val
21794,train
21795,train
21796,train
21797,train
21798,train
21799,train
21800,train
21801,train
21802,train
21803,train
21804,test
21805,train
21806,train
21807,train
21808,train
21809,train
21810,train
21811,train
21812,val
21813,val
21814,train
21815,train
21816,train
21817,train
21818,val
21819,train
21820,train
21821,train
21822,val
21823,train
21824,val
21825,train
21826,train
21827,train
21828,test
21829,train
21830,val
21831,train
21832,train
21833,train
21834,train
21835,train
21836,train
21837,train
21838,test
21839,train
21840,train
21841,val
21842,train
21843,train
21844,train
21845,val
21846,train
21847,train
21848,train
21849,train
21850,train
21851,train
21852,train
21853,train
21854,train
21855,train
21856,val
21857,train
21858,train
21859,train
21860,train
21861,test
21862,val
21863,train
21864,train
21865,train
21866,train
21867,val
21868,train
21869,train
21870,train
21871,train
21872,train
21873,train
21874,train
21875,train
21876,train
21877,train
21878,train
21879,train
21880,train
21881,train
21882,train
21883,train
21884,train
21885,train
21886,train
21887,test
21888,train
21889,train
21890,test
21891,train
21892,train
21893,train
21894,train
21895,val
21896,train
21897,train
21898,train
21899,val
21900,train
21901,test
21902,val
21903,train
21904,val
21905,train
21906,train
21907,train
21908,val
21909,train
21910,train
21911,train
21912,train
21913,val
21914,train
21915,train
21916,train
21917,train
21918,train
21919,train
21920,train
21921,test
21922,val
21923,val
21924,train
21925,train
21926,val
21927,train
21928,train
21929,train
21930,train
21931,val
21932,train
21933,train
21934,train
21935,train
21936,train
21937,train
21938,train
21939,val
21940,train
21941,train
21942,train
21943,train
21944,train
21945,train
21946,train
21947,train
21948,val
21949,train
21950,test
21951,train
21952,val
21953,train
21954,train
21955,train
21956,test
21957,train
21958,train
21959,train
21960,val
21961,train
21962,train
21963,train
21964,train
21965,test
21966,train
21967,train
21968,train
21969,val
21970,train
21971,train
21972,train
21973,train
21974,train
21975,train
21976,train
21977,train
21978,train
21979,train
21980,train
21981,val
21982,train
21983,train
21984,val
21985,train
21986,train
21987,train
21988,train
21989,test
21990,train
21991,train
21992,test
21993,train
21994,train
21995,val
21996,train
21997,train
21998,train
21999,train
22000,train
22001,train
22002,val
22003,val
22004,train
22005,train
22006,train
22007,train
22008,train
22009,train
22010,test
22011,train
22012,train
22013,train
22014,val
22015,train
22016,train
22017,train
22018,train
22019,test
22020,train
22021,train
22022,train
22023,val
22024,train
22025,train
22026,train
22027,test
22028,test
22029,train
22030,train
22031,test
22032,train
22033,train
22034,train
22035,train
22036,train
22037,val
22038,train
22039,train
22040,train
22041,train
22042,val
22043,train
22044,train
22045,train
22046,train
22047,train
22048,train
22049,train
22050,train
22051,train
22052,train
22053,train
22054,train
22055,val
22056,train
22057,train
22058,train
22059,train
22060,train
22061,train
22062,train
22063,train
22064,train
22065,train
22066,train
22067,test
22068,train
22069,train
22070,val
22071,val
22072,train
22073,train
22074,train
22075,train
22076,train
22077,train
22078,train
22079,train
22080,train
22081,train
22082,train
22083,train
22084,train
22085,test
22086,train
22087,train
22088,train
22089,train
22090,train
22091,train
22092,train
22093,train
22094,train
22095,train
22096,train
22097,train
22098,test
22099,train
22100,train
22101,train
22102,train
22103,train
22104,train
22105,train
22106,train
22107,train
22108,train
22109,val
22110,train
22111,train
22112,train
22113,train
22114,val
22115,train
22116,test
22117,train
22118,train
22119,train
22120,val
22121,train
22122,train
22123,val
22124,train
22125,val
22126,train
22127,train
22128,train
22129,train
22130,train
22131,train
22132,train
22133,train
22134,train
22135,train
22136,train
22137,train
22138,test
22139,train
22140,val
22141,train
22142,train
22143,test
22144,train
22145,train
22146,val
22147,test
22148,train
22149,test
22150,train
22151,train
22152,train
22153,train
22154,train
22155,train
22156,train
22157,train
22158,train
22159,test
22160,test
22161,train
22162,train
22163,train
22164,test
22165,train
22166,val
22167,val
22168,train
22169,train
22170,train
22171,val
22172,train
22173,train
22174,val
22175,train
22176,train
22177,train
22178,train
22179,train
22180,train
22181,train
22182,train
22183,train
22184,val
22185,train
22186,train
22187,train
22188,val
22189,val
22190,train
22191,val
22192,train
22193,train
22194,train
22195,test
22196,test
22197,train
22198,train
22199,train
22200,train
22201,train
22202,train
22203,train
22204,val
22205,train
22206,train
22207,train
22208,train
22209,train
22210,val
22211,train
22212,test
22213,train
22214,val
22215,train
22216,val
22217,train
22218,train
22219,train
22220,val
22221,train
22222,train
22223,val
22224,train
22225,train
22226,train
22227,val
22228,train
22229,test
22230,train
22231,train
22232,train
22233,train
22234,train
22235,train
22236,train
22237,train
22238,train
22239,train
22240,train
22241,train
22242,train
22243,train
22244,train
22245,train
22246,train
22247,train
22248,train
22249,train
22250,train
22251,train
22252,train
22253,test
22254,val
22255,train
22256,train
22257,test
22258,train
22259,train
22260,train
22261,test
22262,train
22263,train
22264,train
22265,train
22266,train
22267,train
22268,train
22269,train
22270,train
22271,train
22272,test
22273,train
22274,test
22275,test
22276,train
22277,train
22278,train
22279,train
22280,train
22281,test
22282,train
22283,train
22284,train
22285,train
22286,train
22287,train
22288,train
22289,train
22290,train
22291,train
22292,val
22293,train
22294,train
22295,train
22296,train
22297,test
22298,train
22299,train
22300,train
22301,train
22302,train
22303,train
22304,train
22305,train
22306,test
22307,train
22308,train
22309,train
22310,val
22311,test
22312,train
22313,train
22314,train
22315,train
22316,val
22317,train
22318,train
22319,train
22320,train
22321,test
22322,train
22323,train
22324,train
22325,train
22326,train
22327,train
22328,train
22329,train
22330,train
22331,train
22332,train
22333,train
22334,train
22335,train
22336,train
22337,train
22338,train
22339,train
22340,test
22341,train
22342,train
22343,train
22344,train
22345,train
22346,train
22347,train
22348,test
22349,val
22350,train
22351,train
22352,test
22353,val
22354,train
22355,train
22356,train
22357,train
22358,train
22359,train
22360,train
22361,train
22362,train
22363,train
22364,train
22365,test
22366,train
22367,train
22368,train
22369,train
22370,train
22371,val
22372,train
22373,val
22374,train
22375,train
22376,train
22377,train
22378,train
22379,train
22380,val
22381,train
22382,train
22383,train
22384,train
22385,train
22386,test
22387,train
22388,train
22389,train
22390,train
22391,train
22392,train
22393,train
22394,train
22395,val
22396,train
22397,train
22398,train
22399,train
22400,train
22401,train
22402,train
22403,val
22404,train
22405,train
22406,train
22407,train
22408,train
22409,train
22410,train
22411,val
22412,train
22413,train
22414,train
22415,train
22416,train
22417,test
22418,train
22419,train
22420,train
22421,train
22422,test
22423,val
22424,train
22425,train
22426,train
22427,train
22428,train
22429,train
22430,train
22431,test
22432,train
22433,train
22434,train
22435,train
22436,test
22437,train
22438,val
22439,train
22440,train
22441,train
22442,val
22443,train
22444,train
22445,train
22446,train
22447,train
22448,train
22449,test
22450,train
22451,train
22452,train
22453,val
22454,train
22455,train
22456,train
22457,train
22458,val
22459,train
22460,train
22461,train
22462,train
22463,val
22464,train
22465,train
22466,val
22467,train
22468,train
22469,test
22470,train
22471,train
22472,train
22473,train
22474,train
22475,train
22476,val
22477,train
22478,train
22479,train
22480,train
22481,train
22482,test
22483,train
22484,val
22485,train
22486,val
22487,train
22488,train
22489,val
22490,val
22491,train
22492,train
22493,test
22494,train
22495,train
22496,test
22497,val
22498,train
22499,train
22500,test
22501,train
22502,train
22503,train
22504,train
22505,val
22506,train
22507,val
22508,train
22509,train
22510,train
22511,train
22512,train
22513,train
22514,train
22515,train
22516,train
22517,train
22518,test
22519,train
22520,train
22521,val
22522,train
22523,train
22524,train
22525,train
22526,train
22527,test
22528,train
22529,train
22530,train
22531,train
22532,train
22533,train
22534,train
22535,train
22536,train
22537,train
22538,train
22539,train
22540,train
22541,val
22542,test
22543,test
22544,train
22545,train
22546,test
22547,test
22548,train
22549,train
22550,train
22551,train
22552,train
22553,train
22554,train
22555,test
22556,train
22557,test
22558,test
22559,train
22560,val
22561,train
22562,train
22563,train
22564,train
22565,val
22566,train
22567,train
22568,train
22569,train
22570,test
22571,train
22572,train
22573,train
22574,train
22575,train
22576,val
22577,train
22578,train
22579,train
22580,train
22581,val
22582,train
22583,train
22584,train
22585,train
22586,val
22587,test
22588,test
22589,train
22590,train
22591,val
22592,train
22593,train
22594,train
22595,train
22596,train
22597,train
22598,train
22599,train
22600,train
22601,val
22602,train
22603,test
22604,train
22605,train
22606,train
22607,val
22608,train
22609,train
22610,train
22611,train
22612,train
22613,train
22614,train
22615,train
22616,train
22617,train
22618,train
22619,test
22620,test
22621,train
22622,test
22623,val
22624,val
22625,train
22626,train
22627,train
22628,train
22629,test
22630,test
22631,train
22632,train
22633,train
22634,train
22635,test
22636,train
22637,train
22638,test
22639,train
22640,train
22641,train
22642,train
22643,train
22644,train
22645,test
22646,train
22647,train
22648,train
22649,train
22650,test
22651,train
22652,train
22653,train
22654,val
22655,train
22656,train
22657,train
22658,train
22659,train
22660,train
22661,train
22662,train
22663,train
22664,train
22665,val
22666,val
22667,val
22668,train
22669,val
22670,train
22671,train
22672,val
22673,train
22674,train
22675,train
22676,train
22677,val
22678,train
22679,train
22680,train
22681,val
22682,test
22683,train
22684,train
22685,train
22686,train
22687,test
22688,train
22689,train
22690,train
22691,train
22692,val
22693,test
22694,train
22695,train
22696,val
22697,train
22698,train
22699,train
22700,train
22701,train
22702,train
22703,train
22704,test
22705,train
22706,test
22707,train
22708,train
22709,train
22710,val
22711,train
22712,train
22713,test
22714,val
22715,train
22716,train
22717,train
22718,train
22719,train
22720,train
22721,val
22722,train
22723,train
22724,train
22725,train
22726,train
22727,val
22728,train
22729,train
22730,train
22731,train
22732,train
22733,train
22734,train
22735,train
22736,train
22737,val
22738,test
22739,train
22740,train
22741,train
22742,test
22743,train
22744,train
22745,train
22746,train
22747,train
22748,train
22749,val
22750,val
22751,val
22752,test
22753,train
22754,train
22755,train
22756,train
22757,train
22758,train
22759,test
22760,train
22761,val
22762,train
22763,train
22764,test
22765,train
22766,train
22767,test
22768,train
22769,train
22770,train
22771,train
22772,test
22773,train
22774,train
22775,train
22776,train
22777,train
22778,train
22779,train
22780,train
22781,train
22782,train
22783,train
22784,train
22785,train
22786,train
22787,test
22788,train
22789,train
22790,train
22791,test
22792,train
22793,train
22794,train
22795,train
22796,train
22797,train
22798,train
22799,train
22800,val
22801,train
22802,train
22803,train
22804,train
22805,train
22806,val
22807,train
22808,train
22809,train
22810,train
22811,train
22812,train
22813,test
22814,train
22815,train
22816,val
22817,train
22818,train
22819,train
22820,train
22821,train
22822,train
22823,train
22824,train
22825,train
22826,train
22827,train
22828,train
22829,val
22830,train
22831,train
22832,train
22833,train
22834,train
22835,train
22836,train
22837,train
22838,train
22839,train
22840,val
22841,train
22842,train
22843,train
22844,train
22845,train
22846,val
22847,train
22848,train
22849,train
22850,train
22851,train
22852,test
22853,train
22854,train
22855,train
22856,test
22857,val
22858,train
22859,train
22860,val
22861,train
22862,train
22863,test
22864,val
22865,train
22866,train
22867,train
22868,test
22869,test
22870,val
22871,train
22872,train
22873,train
22874,train
22875,test
22876,train
22877,train
22878,val
22879,train
22880,train
22881,train
22882,train
22883,val
22884,test
22885,val
22886,train
22887,train
22888,train
22889,test
22890,train
22891,train
22892,train
22893,val
22894,train
22895,train
22896,train
22897,train
22898,train
22899,train
22900,train
22901,train
22902,test
22903,train
22904,train
22905,train
22906,train
22907,train
22908,val
22909,train
22910,train
22911,train
22912,train
22913,train
22914,train
22915,train
22916,train
22917,test
22918,train
22919,train
22920,train
22921,val
22922,train
22923,train
22924,train
22925,train
22926,train
22927,train
22928,train
22929,train
22930,val
22931,train
22932,train
22933,train
22934,train
22935,test
22936,train
22937,train
22938,train
22939,train
22940,train
22941,train
22942,test
22943,train
22944,val
22945,train
22946,train
22947,test
22948,train
22949,val
22950,train
22951,train
22952,train
22953,train
22954,train
22955,train
22956,test
22957,train
22958,train
22959,train
22960,train
22961,train
22962,val
22963,train
22964,val
22965,train
22966,train
22967,train
22968,train
22969,train
22970,train
22971,train
22972,train
22973,train
22974,val
22975,train
22976,test
22977,train
22978,train
22979,train
22980,train
22981,train
22982,train
22983,train
22984,train
22985,train
22986,test
22987,train
22988,val
22989,test
22990,train
22991,train
22992,train
22993,train
22994,train
22995,train
22996,train
22997,train
22998,train
22999,train
23000,train
23001,train
23002,train
23003,train
23004,train
23005,train
23006,train
23007,train
23008,train
23009,train
23010,train
23011,train
23012,train
23013,train
23014,val
23015,train
23016,train
23017,test
23018,train
23019,train
23020,test
23021,train
23022,test
23023,val
23024,train
23025,train
23026,train
23027,train
23028,train
23029,train
23030,train
23031,train
23032,train
23033,train
23034,train
23035,train
23036,train
23037,train
23038,val
23039,val
23040,val
23041,train
23042,train
23043,train
23044,test
23045,train
23046,train
23047,train
23048,train
23049,train
23050,train
23051,val
23052,train
23053,train
23054,train
23055,train
23056,train
23057,test
23058,train
23059,train
23060,train
23061,train
23062,train
23063,test
23064,train
23065,train
23066,train
23067,train
23068,train
23069,train
23070,train
23071,train
23072,test
23073,val
23074,train
23075,train
23076,train
23077,train
23078,train
23079,train
23080,test
23081,train
23082,train
23083,train
23084,train
23085,train
23086,train
23087,train
23088,train
23089,test
23090,train
23091,train
23092,test
23093,train
23094,train
23095,train
23096,test
23097,train
23098,train
23099,train
23100,train
23101,train
23102,val
23103,train
23104,train
23105,test
23106,train
23107,test
23108,train
23109,train
23110,train
23111,train
23112,val
23113,train
23114,train
23115,train
23116,train
23117,train
23118,train
23119,test
23120,train
23121,train
23122,train
23123,train
23124,train
23125,train
23126,train
23127,train
23128,val
23129,train
23130,test
23131,train
23132,train
23133,train
23134,train
23135,train
23136,train
23137,val
23138,train
23139,train
23140,train
23141,train
23142,val
23143,train
23144,train
23145,train
23146,test
23147,train
23148,train
23149,train
23150,train
23151,train
23152,train
23153,train
23154,train
23155,train
23156,train
23157,train
23158,train
23159,val
23160,train
23161,train
23162,val
23163,train
23164,train
23165,train
23166,train
23167,test
23168,val
23169,train
23170,train
23171,train
23172,train
23173,val
23174,train
23175,train
23176,train
23177,train
23178,test
23179,train
23180,train
23181,train
23182,train
23183,train
23184,train
23185,train
23186,val
23187,train
